OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE
1,47.6467207,-122.3341799,1/17/14
1,47.5833866,-122.3709583,1/18/14
11,47.6815336,-122.2505453,1/18/14
1,47.7716085,-122.2434354,1/18/14
1,47.4604744,-122.3568901,1/17/14
1,47.688675,-122.3068213,1/31/14
1,47.6572653,-122.3072076,1/31/14
1,47.669058,-122.273333,1/25/14
2,47.65424,-122.29137,1/4/14
1,47.3019337,-122.2995472,1/3/14
1,47.681797,-122.33953,1/2/14
3,47.662576,-122.12052,1/2/14
1,47.6370819,-122.29574,1/3/14
1,47.6244609,-122.0574188,1/1/14
2,47.663619,-122.351433,1/2/14
1,47.52505,-121.78623,1/3/14
1,47.6244609,-122.0574188,1/3/14
1,47.4604744,-122.3568901,1/3/14
2,47.5007162,-122.2146012,1/2/14
2,47.5833866,-122.3709583,1/4/14
2,47.6721788,-122.3064566,1/4/14
1,47.6532472,-122.3150396,1/3/14
2,47.3055155,-122.2686875,1/1/14
2,47.6618703,-122.4355298,1/2/14
1,47.625432,-122.324158,1/3/14
1,47.658543,-122.1317053,1/2/14
1,47.65424,-122.29137,1/2/14
3,47.3055155,-122.2686875,1/2/14
1,47.6566005,-122.3025513,1/2/14
1,47.4794504,-122.2060668,1/2/14
2,47.662576,-122.12052,1/1/14
1,47.5538089,-122.2501301,1/4/14
1,47.5302762,-122.3955921,1/19/14
1,47.682762,-122.0843345,1/18/14
1,47.4604744,-122.3568901,1/19/14
3,47.5568948,-122.0698181,1/19/14
1,47.6928546,-122.4054806,1/1/14
2,47.6815336,-122.2505453,1/18/14
2,47.727953,-122.306194,1/19/14
3,47.6815336,-122.2505453,1/18/14
2,47.65424,-122.29137,1/15/14
5,47.662576,-122.12052,1/2/14
4,47.662576,-122.12052,1/16/14
9,47.662576,-122.12052,1/23/14
6,47.662576,-122.12052,1/30/14
2,47.5973211,-122.1896538,1/25/14
2,47.5973211,-122.1896538,1/1/14
3,47.5973211,-122.1896538,1/26/14
1,47.4604744,-122.3568901,2/4/14
2,47.6910508,-122.1761367,2/6/14
1,47.6623926,-122.1352878,2/5/14
1,47.5271,-122.39618,2/2/14
1,47.352175,-122.30533,2/1/14
1,47.4604744,-122.3568901,2/6/14
3,47.5271,-122.39618,2/2/14
2,47.658543,-122.1317053,2/6/14
1,47.6910508,-122.1761367,2/6/14
2,47.3202069,-122.3327637,2/4/14
1,47.658543,-122.1317053,2/3/14
1,47.7716085,-122.2434354,2/19/14
4,47.6370819,-122.29574,2/20/14
1,47.6572653,-122.3072076,2/14/14
1,47.6815336,-122.2505453,2/16/14
1,47.6863886,-122.0750645,2/21/14
1,47.65424,-122.29137,2/19/14
2,47.6731902,-122.3076153,2/20/14
9,47.6370819,-122.29574,2/19/14
6,47.7729956,-122.1919343,2/14/14
1,47.7044768,-122.2823703,2/20/14
2,47.6815336,-122.2505453,2/17/14
1,47.6125608,-122.3118559,2/19/14
1,47.6781238,-122.2111416,2/20/14
1,47.4712668,-122.2976321,2/15/14
5,47.662576,-122.12052,2/20/14
4,47.662576,-122.12052,2/6/14
1,47.6572653,-122.3072076,2/28/14
1,47.7044768,-122.2823703,2/4/14
2,47.3202069,-122.3327637,2/6/14
1,47.658543,-122.1317053,2/7/14
1,47.6731902,-122.3076153,2/6/14
1,47.662576,-122.12052,2/6/14
10,47.6815336,-122.2505453,2/8/14
2,47.662576,-122.12052,2/6/14
2,47.6295767,-122.3682922,2/7/14
1,47.6535875,-122.0920258,2/8/14
1,47.6920857,-122.3089671,2/6/14
1,47.7565344,-122.2212031,2/20/14
1,47.662576,-122.12052,2/20/14
1,47.658543,-122.1317053,2/21/14
1,47.6097002,-122.3199105,2/20/14
3,47.6370819,-122.29574,2/20/14
1,47.53012,-122.03223,2/22/14
8,47.6815336,-122.2505453,2/21/14
2,47.6572653,-122.3072076,2/21/14
1,47.3686059,-122.2728258,2/20/14
1,47.5927952,-122.3821646,2/21/14
1,47.3686059,-122.2728258,2/20/14
3,47.4612033,-122.1822596,2/8/14
1,47.7750407,-122.3849487,2/19/14
1,47.6981686,-122.2101878,2/22/14
2,47.7716085,-122.2434354,2/21/14
1,47.7058052,-122.2889256,2/20/14
5,47.6370819,-122.29574,2/19/14
3,47.658745,-122.4182162,2/1/14
1,47.5927952,-122.3821646,2/21/14
14,47.6370819,-122.29574,2/20/14
2,47.6572653,-122.3072076,2/19/14
2,47.5187875,-122.1556735,2/17/14
1,47.6572653,-122.3072076,2/10/14
2,47.6572653,-122.3072076,2/12/14
1,47.6572653,-122.3072076,2/27/14
1,47.6572653,-122.3072076,2/21/14
1,47.6572653,-122.3072076,2/26/14
1,47.641914,-122.310205,2/12/14
1,47.641914,-122.310205,2/26/14
1,47.3142829,-122.1746412,2/27/14
1,47.6572653,-122.3072076,2/14/14
1,47.641914,-122.310205,2/19/14
1,47.641914,-122.310205,2/20/14
1,47.3142829,-122.1746412,2/26/14
3,47.6370819,-122.29574,2/28/14
1,47.4378414,-122.2872734,2/7/14
6,47.6370819,-122.29574,2/8/14
1,47.6532472,-122.3364973,2/7/14
2,47.539697,-122.231731,2/7/14
1,47.5538089,-122.2501301,2/8/14
2,47.681797,-122.33953,2/7/14
1,47.4604744,-122.3568901,2/7/14
1,47.7044768,-122.2823703,2/2/14
1,47.4604744,-122.3568901,2/8/14
3,47.4612033,-122.1822596,2/8/14
4,47.6815336,-122.2505453,2/8/14
2,47.658543,-122.1317053,2/7/14
1,47.6698889,-122.2868333,2/7/14
4,47.6961047,-122.3067999,2/9/14
2,47.6910508,-122.1761367,2/7/14
3,47.6987389,-121.8723424,2/6/14
1,47.7044768,-122.2823703,2/8/14
1,47.4066334,-122.2595633,2/23/14
1,47.6423765,-122.310791,2/22/14
2,47.7750407,-122.3849487,2/20/14
2,47.6423765,-122.310791,2/17/14
2,47.7750407,-122.3849487,2/22/14
2,47.6987389,-121.8723424,2/23/14
8,47.663868,-122.4215317,2/21/14
4,47.6370819,-122.29574,2/22/14
2,47.658543,-122.1317053,2/22/14
2,47.482777,-122.005874,2/23/14
2,47.7716085,-122.2434354,2/20/14
1,47.6674755,-122.320396,2/21/14
1,47.658543,-122.1317053,2/10/14
1,47.6723811,-122.1669817,2/8/14
2,47.6623926,-122.1352878,2/7/14
1,47.4604744,-122.3568901,2/9/14
1,47.65424,-122.29137,2/9/14
4,47.6961047,-122.3067999,2/9/14
1,47.7024801,-122.3091817,2/9/14
1,47.7024801,-122.3091817,2/9/14
1,47.6623926,-122.1352878,2/10/14
3,47.663868,-122.4215317,2/8/14
1,47.658543,-122.1317053,2/9/14
8,47.6635376,-122.2805786,2/9/14
1,47.5302762,-122.3955921,2/7/14
2,47.6910508,-122.1761367,2/9/14
1,47.6985488,-122.3387074,2/4/14
3,47.6370819,-122.29574,2/9/14
2,47.65424,-122.29137,2/9/14
2,47.65424,-122.29137,2/8/14
2,47.7716085,-122.2434354,2/23/14
1,47.474915,-122.244,2/23/14
1,47.727953,-122.306194,2/20/14
3,47.651744,-122.1326065,2/23/14
6,47.6370819,-122.29574,2/23/14
1,47.65424,-122.29137,2/6/14
9,47.6572653,-122.3072076,2/11/14
1,47.6572653,-122.3072076,2/25/14
1,47.680411,-122.291053,2/11/14
1,47.680411,-122.291053,2/6/14
1,47.641914,-122.310205,2/13/14
1,47.641914,-122.310205,2/25/14
1,47.680411,-122.291053,2/12/14
1,47.3142829,-122.1746412,2/10/14
6,47.3956351,-122.1454895,2/22/14
7,47.65424,-122.29137,2/28/14
1,47.5302762,-122.3955921,2/17/14
1,47.3142829,-122.1746412,2/13/14
1,47.6815336,-122.2505453,2/12/14
2,47.7058052,-122.2889256,2/11/14
1,47.6572653,-122.3072076,2/10/14
2,47.6698889,-122.2868333,2/8/14
2,47.6910508,-122.1761367,2/8/14
4,47.663868,-122.4215317,2/7/14
6,47.6370819,-122.29574,2/23/14
10,47.663868,-122.4215317,2/23/14
1,47.4604744,-122.3568901,2/24/14
2,47.6370819,-122.29574,2/24/14
1,47.6731902,-122.3076153,2/24/14
6,47.6370819,-122.29574,2/25/14
1,47.3142829,-122.1746412,2/11/14
1,47.6600127,-122.4304269,2/1/14
15,47.6370819,-122.29574,2/14/14
3,47.48613,-122.33644,2/13/14
6,47.65424,-122.29137,2/11/14
6,47.65424,-122.29137,2/11/14
1,47.704588,-122.276506,2/11/14
1,47.61913,-122.341057,2/13/14
1,47.61913,-122.341057,2/12/14
1,47.5229681,-122.3430848,2/11/14
1,47.650359,-122.345853,2/12/14
9,47.6572653,-122.3072076,2/11/14
1,47.3759474,-122.0380425,2/10/14
1,47.6572653,-122.3072076,2/25/14
1,47.663868,-122.4215317,2/25/14
11,47.6370819,-122.29574,2/25/14
1,47.2896511,-122.329073,2/23/14
1,47.7573005,-122.2639918,2/26/14
2,47.7716085,-122.2434354,2/2/14
2,47.6572653,-122.3072076,2/24/14
1,47.6572653,-122.3072076,2/21/14
3,47.7716085,-122.2434354,2/25/14
2,47.6282827,-122.2933075,2/25/14
4,47.67402,-122.12123,2/16/14
1,47.6572653,-122.3072076,2/26/14
1,47.6736381,-122.3321199,2/14/14
4,47.7716085,-122.2434354,2/26/14
2,47.6981686,-122.2101878,2/22/14
2,47.6623926,-122.1352878,2/26/14
1,47.6572653,-122.3072076,2/25/14
4,47.662576,-122.12052,2/27/14
1,47.663868,-122.4215317,2/8/14
1,47.5229681,-122.3430848,2/27/14
1,47.663868,-122.4215317,2/23/14
1,47.6920857,-122.3089671,2/25/14
1,47.663868,-122.4215317,2/26/14
2,47.7716085,-122.2434354,2/24/14
6,47.6370819,-122.29574,2/24/14
2,47.6769665,-122.253499,2/28/14
1,47.641914,-122.310205,2/28/14
1,47.65424,-122.29137,2/19/14
2,47.35232,-121.98423,2/14/14
1,47.6282827,-122.2933075,2/15/14
1,47.67185,-122.33921,2/13/14
18,47.6370819,-122.29574,2/15/14
1,47.7058052,-122.2889256,2/14/14
11,47.6815336,-122.2505453,2/13/14
2,47.3202069,-122.3327637,2/13/14
3,47.4971402,-122.3759151,2/14/14
2,47.5160413,-122.3020363,2/12/14
5,47.662576,-122.12052,2/13/14
14,47.6370819,-122.29574,2/13/14
2,47.6244609,-122.0574188,2/13/14
2,47.3202069,-122.3327637,2/8/14
1,47.599951,-122.134904,2/14/14
1,47.65424,-122.29137,2/28/14
3,47.7049373,-122.3307916,2/27/14
1,47.6097002,-122.3199105,2/27/14
2,47.5985238,-122.1326923,2/18/14
2,47.5985238,-122.1326923,2/19/14
3,47.6370819,-122.29574,2/28/14
2,47.5985238,-122.1326923,2/8/14
1,47.6920857,-122.3089671,2/26/14
1,47.5985238,-122.1326923,2/21/14
1,47.6572653,-122.3072076,2/27/14
1,47.6370819,-122.29574,2/26/14
2,47.7577333,-122.2068393,2/26/14
1,47.6572653,-122.3072076,2/26/14
1,47.663868,-122.4215317,2/2/14
3,47.5597558,-122.0549817,2/21/14
1,47.663868,-122.4215317,2/22/14
1,47.6920857,-122.3089671,2/27/14
2,47.6623926,-122.1352878,2/27/14
1,47.6495179,-122.3064995,2/26/14
1,47.7608731,-122.1920764,2/26/14
1,47.7058052,-122.2889256,2/25/14
1,47.6731902,-122.3076153,2/27/14
4,47.7716085,-122.2434354,2/26/14
6,47.662576,-122.12052,2/27/14
4,47.662576,-122.12052,2/27/14
6,47.6370819,-122.29574,2/26/14
1,47.6097002,-122.3199105,2/26/14
2,47.663868,-122.4215317,2/27/14
1,47.2896511,-122.329073,2/26/14
1,47.3019337,-122.2995472,2/25/14
1,47.6623926,-122.1352878,2/24/14
2,47.6370819,-122.29574,2/26/14
2,47.3202069,-122.3327637,2/25/14
1,47.7750407,-122.3849487,2/28/14
3,47.3202069,-122.3327637,2/26/14
1,47.65424,-122.29137,2/28/14
2,47.6949743,-122.2105408,2/15/14
1,47.658543,-122.1317053,2/15/14
2,47.6698889,-122.2868333,2/15/14
2,47.6572653,-122.3072076,2/12/14
1,47.67185,-122.33921,2/13/14
1,47.3019337,-122.2995472,2/13/14
2,47.6572653,-122.3072076,2/13/14
1,47.6736381,-122.3321199,2/16/14
2,47.65424,-122.29137,2/28/14
7,47.6815336,-122.2505453,2/28/14
1,47.662576,-122.12052,2/28/14
2,47.5985238,-122.1326923,2/22/14
2,47.5985238,-122.1326923,2/28/14
3,47.7716085,-122.2434354,2/28/14
3,47.5985238,-122.1326923,2/25/14
2,47.5985238,-122.1326923,2/11/14
1,47.5985238,-122.1326923,2/12/14
2,47.6878247,-122.173301,2/28/14
1,47.6572653,-122.3072076,2/28/14
1,47.6736381,-122.3321199,2/14/14
1,47.60884,-122.29432,2/28/14
2,47.6138649,-122.1254883,2/4/14
1,47.5985238,-122.1326923,2/14/14
1,47.6815336,-122.2505453,2/21/14
1,47.7716085,-122.2434354,2/27/14
1,47.5007162,-122.2146012,2/27/14
6,47.65424,-122.29137,2/1/14
2,47.6721788,-122.3064566,2/1/14
9,47.663868,-122.4215317,2/15/14
2,47.6537137,-122.3520962,2/15/14
13,47.6370819,-122.29574,2/16/14
1,47.5026851,-122.3624933,2/15/14
6,47.6815336,-122.2505453,2/15/14
24,47.63787,-122.29462,2/16/14
2,47.7666401,-122.3735064,2/15/14
1,47.4604744,-122.3568901,2/16/14
1,47.7745649,-122.381494,2/14/14
5,47.65424,-122.29137,2/14/14
1,47.663868,-122.4215317,2/15/14
3,47.7666401,-122.3735064,2/8/14
3,47.482777,-122.005874,2/16/14
1,47.7044768,-122.2823703,2/15/14
4,47.5833866,-122.3709583,2/15/14
1,47.7523459,-122.0774126,2/14/14
1,47.6981686,-122.2101878,2/28/14
1,47.5985238,-122.1326923,2/1/14
2,47.5985238,-122.1326923,2/26/14
3,47.6701559,-122.1102905,2/28/14
1,47.663868,-122.4215317,2/27/14
5,47.4066334,-122.2595633,2/17/14
3,47.6701559,-122.1102905,2/28/14
1,47.6975247,-122.2994238,2/1/14
2,47.662576,-122.12052,2/1/14
3,47.6863886,-122.0750645,2/1/14
1,47.7708396,-122.1574266,2/1/14
1,47.7716085,-122.2434354,2/2/14
1,47.7044768,-122.2823703,2/1/14
2,47.5686505,-122.2780037,2/1/14
1,47.7044768,-122.2823703,2/1/14
6,47.65424,-122.29137,2/1/14
3,47.658745,-122.4182162,2/1/14
3,47.5077222,-122.2022152,2/1/14
1,47.663868,-122.4215317,2/2/14
2,47.6492805,-122.1065,2/1/14
4,47.663868,-122.4215317,2/2/14
4,47.65424,-122.29137,2/1/14
1,47.4604744,-122.3568901,2/1/14
4,47.6618703,-122.4355298,2/15/14
1,47.658543,-122.1317053,2/16/14
1,47.736468,-121.977033,2/16/14
1,47.6537137,-122.3520962,2/17/14
3,47.6987389,-121.8723424,2/16/14
5,47.7716085,-122.2434354,2/16/14
2,47.7402397,-121.9886577,2/16/14
2,47.6872361,-122.1892916,2/15/14
1,47.6872361,-122.1892916,2/16/14
2,47.5957456,-122.0824814,2/15/14
1,47.5973211,-122.1896538,2/15/14
1,47.7044768,-122.2823703,2/28/14
10,47.663868,-122.4215317,2/1/14
2,47.6731902,-122.3076153,2/2/14
5,47.663868,-122.4215317,2/1/14
1,47.6592356,-122.1270395,2/2/14
1,47.6556283,-122.3360038,2/2/14
2,47.7716085,-122.2434354,2/3/14
3,47.65424,-122.29137,2/1/14
5,47.65424,-122.29137,2/1/14
3,47.6721788,-122.3064566,2/2/14
1,47.6815336,-122.2505453,2/1/14
1,47.64542,-122.29853,2/2/14
3,47.658543,-122.1317053,2/17/14
1,47.6872361,-122.1892916,2/14/14
1,47.6723811,-122.1669817,2/17/14
4,47.6295767,-122.3682922,2/17/14
3,47.386336,-122.0271139,2/17/14
11,47.6370819,-122.29574,2/17/14
1,47.696615,-122.399286,2/17/14
1,47.6910508,-122.1761367,2/13/14
1,47.6537137,-122.3520962,2/16/14
1,47.4604744,-122.3568901,2/17/14
2,47.6815336,-122.2505453,2/16/14
1,47.6282827,-122.2933075,2/16/14
1,47.6125608,-122.3118559,2/16/14
1,47.6920857,-122.3089671,2/28/14
1,47.663868,-122.4215317,2/28/14
3,47.6815336,-122.2505453,2/17/14
1,47.5302762,-122.3955921,2/3/14
10,47.663868,-122.4215317,2/1/14
1,47.6623926,-122.1352878,2/3/14
2,47.6698889,-122.2868333,2/4/14
1,47.7058052,-122.2889256,2/4/14
2,47.5612896,-122.3034015,2/2/14
1,47.4604744,-122.3568901,2/5/14
3,47.5302762,-122.3955921,2/2/14
1,47.4604744,-122.3568901,2/18/14
2,47.65424,-122.29137,2/15/14
2,47.65424,-122.29137,2/16/14
1,47.5636156,-122.3916569,2/17/14
1,47.561584,-122.393235,2/16/14
1,47.6674755,-122.320396,2/17/14
3,47.6815336,-122.2505453,2/17/14
2,47.561584,-122.393235,2/15/14
1,47.7565344,-122.2212031,2/18/14
1,47.6920857,-122.3089671,2/19/14
1,47.658543,-122.1317053,2/19/14
1,47.7058052,-122.2889256,2/17/14
3,47.5195189,-122.3519777,2/16/14
4,47.3202069,-122.3327637,2/16/14
4,47.662576,-122.12052,2/13/14
6,47.662576,-122.12052,2/27/14
1,47.5973211,-122.1896538,2/15/14
1,47.646592,-122.2909732,3/7/14
1,47.7049373,-122.3307916,3/5/14
2,47.5302762,-122.3955921,3/5/14
4,47.5973211,-122.1896538,3/1/14
5,47.662576,-122.12052,3/6/14
1,47.7565344,-122.2212031,3/19/14
2,47.662576,-122.12052,3/18/14
1,47.6898509,-122.1337965,3/20/14
2,47.65424,-122.29137,3/21/14
23,47.663868,-122.4215317,3/21/14
2,47.7716085,-122.2434354,3/18/14
1,47.6815336,-122.2505453,3/21/14
1,47.696615,-122.399286,3/20/14
3,47.6301994,-122.3135986,3/21/14
1,47.391866,-122.434038,3/19/14
3,47.6370819,-122.29574,3/21/14
1,47.7716085,-122.2434354,3/19/14
2,47.5954984,-122.1102181,3/18/14
2,47.65424,-122.29137,3/20/14
1,47.3019337,-122.2995472,3/19/14
1,47.65424,-122.29137,3/18/14
1,47.45544,-122.26027,3/19/14
1,47.64784,-122.34895,3/19/14
1,47.5597558,-122.0549817,3/17/14
1,47.391866,-122.434038,3/19/14
2,47.6358993,-122.3104477,3/19/14
1,47.67914,-122.25754,3/31/14
2,47.6370819,-122.29574,3/31/14
6,47.6370819,-122.29574,3/30/14
4,47.681797,-122.33953,3/31/14
4,47.6370819,-122.29574,3/31/14
1,47.4674919,-121.7167246,3/16/14
1,47.6572653,-122.3072076,3/31/14
8,47.663868,-122.4215317,3/30/14
2,47.5597558,-122.0549817,3/30/14
3,47.6815336,-122.2505453,3/30/14
5,47.6370819,-122.29574,3/7/14
1,47.658543,-122.1317053,3/9/14
3,47.7716085,-122.2434354,3/7/14
2,47.7716085,-122.2434354,3/6/14
3,47.646592,-122.2909732,3/8/14
5,47.65424,-122.29137,3/8/14
1,47.6684798,-122.3506165,3/7/14
6,47.7716085,-122.2434354,3/8/14
1,47.5302762,-122.3955921,3/9/14
1,47.7126411,-122.377647,3/7/14
2,47.6282827,-122.2933075,3/8/14
2,47.6815336,-122.2505453,3/8/14
1,47.658543,-122.1317053,3/7/14
2,47.658543,-122.1317053,3/8/14
1,47.6920857,-122.3089671,3/6/14
2,47.662576,-122.12052,3/8/14
4,47.663868,-122.4215317,3/8/14
14,47.663868,-122.4215317,3/7/14
3,47.3202069,-122.3327637,3/20/14
1,47.6587106,-122.3104262,3/21/14
1,47.58632,-122.288135,3/20/14
1,47.662576,-122.12052,3/20/14
6,47.6815336,-122.2505453,3/21/14
8,47.6815336,-122.2505453,3/21/14
1,47.6920857,-122.3089671,3/21/14
2,47.6623926,-122.1352878,3/19/14
3,47.662576,-122.12052,3/20/14
3,47.6371801,-122.308566,3/20/14
1,47.391866,-122.434038,3/19/14
1,47.391866,-122.434038,3/19/14
1,47.5686505,-122.2780037,3/20/14
1,47.40234,-122.33128,3/20/14
1,47.658543,-122.1317053,3/19/14
1,47.67872,-122.3544359,3/19/14
1,47.6370819,-122.29574,3/20/14
1,47.663868,-122.4215317,3/21/14
2,47.7058052,-122.2889256,3/31/14
1,47.648076,-122.1325877,3/31/14
3,47.663868,-122.4215317,3/31/14
1,47.5612896,-122.3034015,3/30/14
1,47.5612896,-122.3034015,3/23/14
3,47.6618703,-122.4355298,3/15/14
1,47.391866,-122.434038,3/19/14
1,47.641914,-122.310205,3/27/14
1,47.678334,-122.338285,3/17/14
1,47.641914,-122.310205,3/11/14
1,47.641914,-122.310205,3/12/14
1,47.641914,-122.310205,3/13/14
1,47.5302762,-122.3955921,3/28/14
6,47.6815336,-122.2505453,3/27/14
13,47.663868,-122.4215317,3/24/14
1,47.65424,-122.29137,3/21/14
3,47.6370819,-122.29574,3/22/14
2,47.6572653,-122.3072076,3/22/14
3,47.7565344,-122.2212031,3/23/14
1,47.7635752,-122.3851633,3/22/14
5,47.7716085,-122.2434354,3/22/14
1,47.6731902,-122.3076153,3/22/14
3,47.6815336,-122.2505453,3/22/14
2,47.658543,-122.1317053,3/22/14
3,47.7716085,-122.2434354,3/21/14
1,47.6815336,-122.2505453,3/22/14
5,47.65424,-122.29137,3/22/14
6,47.662576,-122.12052,3/22/14
5,47.662576,-122.12052,3/21/14
2,47.662576,-122.12052,3/18/14
1,47.3019337,-122.2995472,3/21/14
3,47.65424,-122.29137,3/22/14
2,47.7716085,-122.2434354,3/20/14
6,47.662576,-122.12052,3/20/14
1,47.7049373,-122.3307916,3/31/14
1,47.6572653,-122.3072076,3/26/14
1,47.3205851,-122.4122429,3/14/14
4,47.662576,-122.12052,3/7/14
1,47.658543,-122.1317053,3/9/14
1,47.5302762,-122.3955921,3/9/14
2,47.6684798,-122.3506165,3/9/14
2,47.6282827,-122.2933075,3/9/14
1,47.651744,-122.1326065,3/10/14
3,47.662576,-122.12052,3/10/14
4,47.663868,-122.4215317,3/8/14
4,47.5973211,-122.1896538,3/8/14
8,47.663868,-122.4215317,3/9/14
5,47.662576,-122.12052,3/8/14
1,47.65424,-122.29137,3/7/14
2,47.6684798,-122.3506165,3/9/14
1,47.6815336,-122.2505453,3/10/14
1,47.7577333,-122.2068393,3/11/14
1,47.7053249,-122.2755361,3/4/14
8,47.6635376,-122.2805786,3/9/14
2,47.5363228,-122.3898679,3/9/14
1,47.667237,-122.0784044,3/9/14
1,47.6674755,-122.320396,3/8/14
7,47.6815336,-122.2505453,3/23/14
3,47.6301994,-122.3135986,3/22/14
2,47.5579326,-122.0659268,3/21/14
1,47.40234,-122.33128,3/22/14
2,47.663868,-122.4215317,3/23/14
2,47.658543,-122.1317053,3/23/14
3,47.6815336,-122.2505453,3/22/14
1,47.663868,-122.4215317,3/23/14
2,47.5954984,-122.1102181,3/23/14
1,47.65424,-122.29137,3/23/14
2,47.6572653,-122.3072076,3/21/14
2,47.6815336,-122.2505453,3/22/14
2,47.6815336,-122.2505453,3/23/14
1,47.7110899,-122.175951,3/22/14
2,47.6815336,-122.2505453,3/22/14
1,47.6674755,-122.320396,3/21/14
1,47.641914,-122.310205,3/20/14
1,47.641914,-122.310205,3/19/14
1,47.641914,-122.310205,3/17/14
1,47.641914,-122.310205,3/26/14
1,47.2896511,-122.329073,3/14/14
2,47.325779,-122.38838,3/14/14
1,47.7608731,-122.1920764,3/12/14
8,47.6635376,-122.2805786,3/9/14
1,47.6282827,-122.2933075,3/10/14
1,47.5597558,-122.0549817,3/10/14
6,47.65424,-122.29137,3/11/14
1,47.658543,-122.1317053,3/12/14
1,47.6920857,-122.3089671,3/11/14
1,47.6623926,-122.1352878,3/7/14
2,47.6985488,-122.3387074,3/11/14
2,47.658543,-122.1317053,3/10/14
1,47.5597558,-122.0549817,3/10/14
1,47.658543,-122.1317053,3/10/14
1,47.650359,-122.345853,3/10/14
2,47.7716085,-122.2434354,3/11/14
1,47.7589738,-122.2418261,3/11/14
4,47.6370819,-122.29574,3/7/14
1,47.5709141,-122.1064674,3/11/14
5,47.7716085,-122.2434354,3/9/14
1,47.6815336,-122.2505453,3/24/14
5,47.6815336,-122.2505453,3/22/14
7,47.65424,-122.29137,3/23/14
6,47.7716085,-122.2434354,3/23/14
2,47.4066334,-122.2595633,3/23/14
1,47.610366,-122.3181072,3/24/14
15,47.663868,-122.4215317,3/24/14
5,47.6815336,-122.2505453,3/23/14
5,47.6476965,-122.2863293,3/23/14
1,47.3861485,-122.1035263,3/24/14
2,47.6772249,-122.2559077,3/23/14
4,47.65424,-122.29137,3/23/14
1,47.662576,-122.12052,3/24/14
1,47.6815336,-122.2505453,3/23/14
2,47.663868,-122.4215317,3/23/14
2,47.4495527,-122.2702333,3/23/14
2,47.681797,-122.33953,3/23/14
5,47.65424,-122.29137,3/23/14
5,47.6815336,-122.2505453,3/23/14
8,47.65424,-122.29137,3/26/14
2,47.581797,-122.216431,3/12/14
5,47.6815336,-122.2505453,3/14/14
4,47.61965,-122.290888,3/11/14
1,47.5943058,-122.1715683,3/11/14
5,47.663868,-122.4215317,3/13/14
5,47.7049373,-122.3307916,3/12/14
2,47.3019337,-122.2995472,3/11/14
1,47.663868,-122.4215317,3/12/14
2,47.6920857,-122.3089671,3/13/14
3,47.6493227,-122.1892011,3/11/14
6,47.65424,-122.29137,3/11/14
6,47.662576,-122.12052,3/13/14
1,47.7126411,-122.377647,3/11/14
1,47.7577333,-122.2068393,3/26/14
2,47.6815336,-122.2505453,3/23/14
5,47.6815336,-122.2505453,3/23/14
2,47.6623926,-122.1352878,3/24/14
1,47.7565344,-122.2212031,3/24/14
6,47.681797,-122.33953,3/24/14
3,47.7716085,-122.2434354,3/24/14
8,47.663868,-122.4215317,3/24/14
2,47.6623926,-122.1352878,3/21/14
1,47.599951,-122.134904,3/30/14
1,47.6618703,-122.4355298,3/30/14
1,47.662576,-122.12052,3/31/14
1,47.6701559,-122.1102905,3/28/14
1,47.641914,-122.310205,3/21/14
1,47.641914,-122.310205,3/14/14
4,47.658745,-122.4182162,3/1/14
2,47.6092011,-122.178762,3/13/14
1,47.6282827,-122.2933075,3/13/14
8,47.6815336,-122.2505453,3/13/14
3,47.65424,-122.29137,3/9/14
3,47.7716085,-122.2434354,3/12/14
4,47.6572653,-122.3072076,3/13/14
3,47.6370819,-122.29574,3/13/14
3,47.7402397,-121.9886577,3/14/14
2,47.7329014,-122.2558057,3/14/14
1,47.6370819,-122.29574,3/23/14
1,47.6731902,-122.3076153,3/27/14
1,47.5973211,-122.1896538,3/21/14
3,47.3202069,-122.3327637,3/21/14
3,47.3202069,-122.3327637,3/24/14
2,47.658543,-122.1317053,3/25/14
2,47.662576,-122.12052,3/24/14
2,47.6371801,-122.308566,3/24/14
1,47.6244609,-122.0574188,3/26/14
2,47.662576,-122.12052,3/26/14
2,47.4132203,-122.2805786,3/30/14
1,47.5077222,-122.2022152,3/1/14
4,47.65424,-122.29137,3/1/14
1,47.3686059,-122.2728258,3/1/14
1,47.6282827,-122.2933075,3/1/14
1,47.5686505,-122.2780037,3/1/14
1,47.681797,-122.33953,3/15/14
3,47.6815336,-122.2505453,3/14/14
3,47.7716085,-122.2434354,3/13/14
2,47.7565344,-122.2212031,3/13/14
4,47.7716085,-122.2434354,3/14/14
1,47.65424,-122.29137,3/13/14
4,47.7716085,-122.2434354,3/13/14
1,47.7402397,-121.9886577,3/12/14
5,47.663868,-122.4215317,3/14/14
1,47.658543,-122.1317053,3/26/14
1,47.6731902,-122.3076153,3/26/14
1,47.4604744,-122.3568901,3/26/14
1,47.5538089,-122.2501301,3/27/14
1,47.40234,-122.33128,3/26/14
1,47.6370819,-122.29574,3/27/14
2,47.6815336,-122.2505453,3/21/14
2,47.6467207,-122.3341799,3/26/14
1,47.6244609,-122.0574188,3/27/14
1,47.65424,-122.29137,3/26/14
3,47.5597558,-122.0549817,3/25/14
1,47.6987389,-121.8723424,3/26/14
1,47.7743938,-121.9103651,3/25/14
